dateiname	aktenzeichen	inAS	fundstelle	band	ersteSeite	letzteSeite	jahr	monat	tag	entscheidungsart	spruchkoerper	gruende	abwmeinungen	bvr	bvl	bvq	bvc	bve	bvf	bvo	bva	bvb	bvd	bvg	bvh	bvj	bvk	bvm	bvn	bvp	bvt	pbvs	pbvu	pbvv	vz	namenRichter	anzahlRichter	manuellErgaenzt
qk20190904_2bvq007419	2 BvQ 74/19	0	NA	NA	NA	NA	2019	9	4	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, König, Langenfeld	3	0
qk20190905_2bvq006719	2 BvQ 67/19	0	NA	NA	NA	NA	2019	9	5	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20190906_2bvq007219	2 BvQ 72/19	0	NA	NA	NA	NA	2019	9	6	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20191010_2bvq008519	2 BvQ 85/19	0	NA	NA	NA	NA	2019	10	10	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20191024_2bvq008719	2 BvQ 87/19	0	NA	NA	NA	NA	2019	10	24	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20191031_1bvq007919	1 BvQ 79/19	0	NA	NA	NA	NA	2019	10	31	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20191120_1bvq008519	1 BvQ 85/19	0	NA	NA	NA	NA	2019	11	20	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20191204_2bvq009119	2 BvQ 91/19	0	NA	NA	NA	NA	2019	12	4	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20191205_2bvq009619	2 BvQ 96/19	0	NA	NA	NA	NA	2019	12	5	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20191216_1bvq008919	1 BvQ 89/19	0	NA	NA	NA	NA	2019	12	16	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200111_1bvq000220	1 BvQ 2/20	0	NA	NA	NA	NA	2020	1	11	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Ott, Radtke	3	0
qk20200114_1bvq001420	1 BvQ 14/20	0	NA	NA	NA	NA	2020	1	14	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Baer, Ott	3	0
qk20200128_2bvq000420	2 BvQ 4/20	0	NA	NA	NA	NA	2020	1	28	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20200206_2bvq000920	2 BvQ 9/20	0	NA	NA	NA	NA	2020	2	6	Beschluss	II-2	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20200211_1bvq001320	1 BvQ 13/20	0	NA	NA	NA	NA	2020	2	11	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200213_1bvq001220	1 BvQ 12/20	0	NA	NA	NA	NA	2020	2	13	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Baer, Ott	3	0
qk20200310_1bvq001520	1 BvQ 15/20	0	NA	NA	NA	NA	2020	3	10	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Baer, Ott	3	0
qk20200312_2bvq000920	2 BvQ 9/20;2 BvR 307/20;2 BvQ 9/20;2 BvR 307/20	0	NA	NA	NA	NA	2020	3	12	Beschluss	II-2	1	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20200319_1bvq000120	1 BvQ 1/20	0	NA	NA	NA	NA	2020	3	19	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200323_2bvq000620	2 BvQ 6/20	0	NA	NA	NA	NA	2020	3	23	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	aktenzeichen, bvr
qk20200407_2bvq001920	2 BvQ 19/20	0	NA	NA	NA	NA	2020	4	7	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20200409_1bvq002720	1 BvQ 27/20	0	NA	NA	NA	NA	2020	4	9	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200409_1bvq002920	1 BvQ 29/20	0	NA	NA	NA	NA	2020	4	9	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200410_1bvq002620	1 BvQ 26/20	0	NA	NA	NA	NA	2020	4	10	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200410_1bvq002820	1 BvQ 28/20	0	NA	NA	NA	NA	2020	4	10	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200410_1bvq003020	1 BvQ 30/20;1 BvQ 26/20	0	NA	NA	NA	NA	2020	4	10	Beschluss	I-1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200410_1bvq003120	1 BvQ 31/20	0	NA	NA	NA	NA	2020	4	10	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200417_1bvq003720	1 BvQ 37/20	0	NA	NA	NA	NA	2020	4	17	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200421_2bvq002120	2 BvQ 21/20	0	NA	NA	NA	NA	2020	4	21	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20200429_1bvq004420	1 BvQ 44/20	0	NA	NA	NA	NA	2020	4	29	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200429_1bvq004720	1 BvQ 47/20	0	NA	NA	NA	NA	2020	4	29	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200501_1bvq004220	1 BvQ 42/20	0	NA	NA	NA	NA	2020	5	1	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200515_2bvq002420	2 BvQ 24/20	0	NA	NA	NA	NA	2020	5	15	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20200515_2bvq002520	2 BvQ 25/20	0	NA	NA	NA	NA	2020	5	15	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20200516_1bvq005520	1 BvQ 55/20	0	NA	NA	NA	NA	2020	5	16	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200518_1bvq005120	1 BvQ 51/20	0	NA	NA	NA	NA	2020	5	18	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200527_1bvq005320	1 BvQ 53/20	0	NA	NA	NA	NA	2020	5	27	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200531_1bvq006320	1 BvQ 63/20	0	NA	NA	NA	NA	2020	5	31	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200611_1bvq006620	1 BvQ 66/20	0	NA	NA	NA	NA	2020	6	11	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200618_1bvq006920	1 BvQ 69/20	0	NA	NA	NA	NA	2020	6	18	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200619_1bvq004120	1 BvQ 41/20	0	NA	NA	NA	NA	2020	6	19	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Baer, Ott	3	0
qk20200619_1bvq005420	1 BvQ 54/20	0	NA	NA	NA	NA	2020	6	19	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200627_1bvq007420	1 BvQ 74/20	0	NA	NA	NA	NA	2020	6	27	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200702_1bvq007320	1 BvQ 73/20	0	NA	NA	NA	NA	2020	7	2	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20200716_2bvq001220	2 BvQ  12/20;2 BvQ  13/20;2 BvQ 12/20;2 BvQ 13/20	0	NA	NA	NA	NA	2020	7	16	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	König, Müller, Maidowski	3	0
qk20200724_2bvq005120	2 BvQ 51/20	0	NA	NA	NA	NA	2020	7	24	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Maidowski, Langenfeld	3	0
qk20200818_1bvq008220	1 BvQ 82/20	0	NA	NA	NA	NA	2020	8	18	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200820_1bvq006020	1 BvQ 60/20;1 BvQ 64/20;1 BvQ 60/20;1 BvQ 64/20	0	NA	NA	NA	NA	2020	8	20	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Baer, Ott, Radtke	3	0
qk20200828_1bvq009220	1 BvQ 92/20	0	NA	NA	NA	NA	2020	8	28	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200829_1bvq009320	1 BvQ 93/20	0	NA	NA	NA	NA	2020	8	29	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Ott	3	0
qk20200830_1bvq009420	1 BvQ 94/20	0	NA	NA	NA	NA	2020	8	30	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Ott	3	0
qk20200901_2bvq006120	2 BvQ 61/20	0	NA	NA	NA	NA	2020	9	1	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Maidowski, Langenfeld, Wallrabenstein	3	0
qk20200907_1bvq008920	1 BvQ 89/20	0	NA	NA	NA	NA	2020	9	7	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Paulus, Christ, Härtel	3	0
qk20200908_2bvq006520	2 BvQ 65/20	0	NA	NA	NA	NA	2020	9	8	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Maidowski, Langenfeld, Wallrabenstein	3	0
qk20200923_1bvq006320	1 BvQ 63/20	0	NA	NA	NA	NA	2020	9	23	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20200928_1bvq010620	1 BvQ 106/20	0	NA	NA	NA	NA	2020	9	28	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20201001_2bvq006320	2 BvQ 63/20	0	NA	NA	NA	NA	2020	10	1	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, Wallrabenstein	3	0
qk20201014_1bvq003720	1 BvQ 37/20	0	NA	NA	NA	NA	2020	10	14	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20201019_2bvq007820	2 BvQ 78/20	0	NA	NA	NA	NA	2020	10	19	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, Wallrabenstein	3	0
qk20201022_1bvq011620	1 BvQ 116/20	0	NA	NA	NA	NA	2020	10	22	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Baer, Ott, Radtke	3	0
qk20201023_1bvq012020	1 BvQ 120/20	0	NA	NA	NA	NA	2020	10	23	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Baer, Ott, Radtke	3	0
qk20201102_1bvq011420	1 BvQ 114/20	0	NA	NA	NA	NA	2020	11	2	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Baer, Ott, Radtke	3	0
qk20201109_1bvq012420	1 BvQ 124/20	0	NA	NA	NA	NA	2020	11	9	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Paulus, Christ, Härtel	3	0
qk20201114_1bvq013020	1 BvQ 130/20	0	NA	NA	NA	NA	2020	11	14	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20201116_2bvq008720	2 BvQ 87/20	0	NA	NA	NA	NA	2020	11	16	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, Wallrabenstein	3	0
qk20201117_2bvq008920	2 BvQ 89/20	0	NA	NA	NA	NA	2020	11	17	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Maidowski, Langenfeld	3	0
qk20201120_2bvq008620	2 BvQ 86/20	0	NA	NA	NA	NA	2020	11	20	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, Wallrabenstein	3	0
qk20201121_1bvq013520	1 BvQ 135/20	0	NA	NA	NA	NA	2020	11	21	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20201204_2bvq009420	2 BvQ 94/20	0	NA	NA	NA	NA	2020	12	4	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, Wallrabenstein	3	0
qk20201205_1bvq014520	1 BvQ 145/20	0	NA	NA	NA	NA	2020	12	5	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20201212_1bvq014720	1 BvQ 147/20	0	NA	NA	NA	NA	2020	12	12	Beschluss	I-1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
